City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
528,Lienz,AT,2022-10-25 15:43:39,46.8289,12.769,58.51,91,88,3.11
529,Garowe,SO,2022-10-25 15:43:41,8.4054,48.4845,84.87,50,40,10.0
530,Hirtshals,DK,2022-10-25 15:43:41,57.5881,9.9592,54.18,91,77,19.44
531,Canico,PT,2022-10-25 15:43:42,32.6333,-16.85,77.63,86,40,14.97
532,Tanete,ID,2022-10-25 15:43:42,-3.9443,119.7848,77.05,90,67,1.1
533,Moose Factory,CA,2022-10-25 15:43:43,51.2585,-80.6094,64.4,52,75,19.57
534,Beruwala,LK,2022-10-25 15:43:44,6.4788,79.9828,78.6,86,21,4.59
535,Rudnogorsk,RU,2022-10-25 15:43:44,57.2639,103.7519,26.82,69,81,6.69
536,Tibati,CM,2022-10-25 15:43:45,6.4667,12.6333,77.31,74,100,4.25
537,Dawlatabad,AF,2022-10-25 15:43:46,36.4141,64.9053,59.72,77,97,7.02
538,Mitu,CO,2022-10-25 15:43:47,1.1983,-70.1733,88.65,54,91,1.28
539,North Vanlaiphai,IN,2022-10-25 15:43:48,23.1333,93.0667,55.81,99,35,1.45
540,Matadi,CD,2022-10-25 15:43:49,-5.8167,13.45,87.15,62,86,9.69
541,Nejdek,CZ,2022-10-25 15:43:50,50.3224,12.7294,57.76,83,20,4.61
542,Platteville,US,2022-10-25 15:43:50,42.7342,-90.4785,46.24,87,40,9.22
543,Rawlins,US,2022-10-25 15:42:32,41.7911,-107.2387,31.89,74,100,21.85
544,Nocupetaro,MX,2022-10-25 15:43:51,19.05,-101.15,79.66,70,94,1.86
545,Hervey Bay,AU,2022-10-25 15:43:52,-25.2986,152.8535,75.02,95,72,11.99
546,Kollam,IN,2022-10-25 15:41:49,8.8833,76.6,78.66,86,29,7.54
547,Bagua Grande,PE,2022-10-25 15:43:54,-5.7561,-78.4411,89.4,50,42,5.66
548,Ust-Kulom,RU,2022-10-25 15:43:54,61.6864,53.6902,29.44,88,95,6.51
549,Yeppoon,AU,2022-10-25 15:43:55,-23.1333,150.7333,74.98,94,11,6.15
550,Port-Cartier,CA,2022-10-25 15:43:55,50.0334,-66.8654,53.82,77,2,4.7
551,Skovorodino,RU,2022-10-25 15:44:55,53.9833,123.9167,25.02,75,88,4.05
552,Sitka,US,2022-10-25 15:44:56,57.0531,-135.33,37.29,87,40,0.0
553,Talcahuano,CL,2022-10-25 15:44:57,-36.7167,-73.1167,58.68,72,75,8.05
554,Bayir,TR,2022-10-25 15:44:57,37.2687,28.2167,64.92,35,0,1.45
555,Sao Gabriel Da Cachoeira,BR,2022-10-25 15:44:58,-0.1303,-67.0892,84.0,79,40,4.61
556,Ixtapa,MX,2022-10-25 15:44:58,20.7,-105.2,81.23,78,40,3.44
557,Balakhninskiy,RU,2022-10-25 15:44:59,58.0106,114.2769,27.91,91,100,10.89
558,Guiratinga,BR,2022-10-25 15:44:59,-16.3494,-53.7583,95.38,31,6,5.1
559,Pathein,MM,2022-10-25 15:45:00,16.7833,94.7333,75.76,91,76,3.85
560,Mulege,MX,2022-10-25 15:45:00,26.8833,-111.9833,73.87,43,1,7.54
561,Ulenje,TZ,2022-10-25 15:45:01,-8.9333,33.6833,64.99,61,99,3.89
562,Santa Isabel,BR,2022-10-25 15:44:40,-23.3156,-46.2214,78.1,40,4,7.81
563,Show Low,US,2022-10-25 15:45:02,34.2542,-110.0298,50.14,34,0,1.01
564,Salalah,OM,2022-10-25 15:45:02,17.0151,54.0924,82.49,51,0,5.75
565,Najran,SA,2022-10-25 15:45:03,17.4924,44.1277,79.45,20,13,9.28
566,Shuyskoye,RU,2022-10-25 15:45:03,59.3736,41.0305,31.19,80,23,1.61
567,Arona,ES,2022-10-25 15:45:04,28.0996,-16.681,76.91,80,20,8.05
568,Kobrinskoye,RU,2022-10-25 15:45:05,59.4225,30.1239,36.7,76,97,8.14
569,Westport,US,2022-10-25 15:45:05,41.1415,-73.3579,73.18,92,100,10.36
570,Juarez,MX,2022-10-25 15:41:07,31.7333,-106.4833,54.82,41,0,5.75
571,Alofi,NU,2022-10-25 15:45:06,-19.0595,-169.9187,62.49,82,64,3.44
572,Alekseyevka,RU,2022-10-25 15:45:07,50.6309,38.6903,48.38,77,58,2.35
573,Teknaf,BD,2022-10-25 15:45:07,20.8624,92.3058,75.38,89,91,7.25
574,Pouembout,NC,2022-10-25 15:45:10,-21.1333,164.9,72.57,88,92,2.21
575,Puerto Narino,CO,2022-10-25 15:45:11,-3.7703,-70.3831,85.93,62,100,1.3
576,Oktyabrskoye,RU,2022-10-25 15:45:11,43.0645,44.7417,44.74,87,40,6.71
577,Zalantun,CN,2022-10-25 15:45:13,48.0,122.7167,44.71,44,100,10.04
578,Romny,UA,2022-10-25 15:45:13,50.751,33.4747,50.97,91,100,7.54
579,Faya,SA,2022-10-25 15:45:14,18.3851,42.4509,68.11,72,13,5.91
580,Guerrero Negro,MX,2022-10-25 15:45:15,27.9769,-114.0611,70.18,40,0,3.15
581,Porto Seguro,BR,2022-10-25 15:45:15,-16.4497,-39.0647,79.32,78,75,6.91
582,Diego De Almagro,CL,2022-10-25 15:45:16,-26.3667,-70.05,71.24,23,3,10.25
583,Kalmunai,LK,2022-10-25 15:45:16,7.4167,81.8167,79.93,79,90,3.22
584,Geneva,US,2022-10-25 15:45:17,41.8875,-88.3054,60.66,89,100,9.22
585,Sinnamary,GF,2022-10-25 15:45:19,5.3833,-52.95,82.31,76,100,4.81
586,Zhongshan,CN,2022-10-25 15:45:20,21.3226,110.5829,74.14,79,34,17.29
587,Touros,BR,2022-10-25 15:45:21,-5.1989,-35.4608,84.74,60,16,15.23
588,Pocatello,US,2022-10-25 15:45:21,42.8713,-112.4455,38.86,80,75,13.8
589,Port Shepstone,ZA,2022-10-25 15:45:24,-30.7414,30.455,71.38,88,100,25.86
590,Holme,DK,2022-10-25 15:45:24,56.1138,10.1725,54.97,88,13,11.59
591,Matli,PK,2022-10-25 15:45:25,25.0431,68.6557,79.43,68,0,13.91
592,Hun,LY,2022-10-25 15:45:25,29.1268,15.9477,80.55,23,0,10.65
593,Dunedin,NZ,2022-10-25 15:45:26,-45.8742,170.5036,46.8,84,99,5.41
594,Porto Velho,BR,2022-10-25 15:43:17,-8.7619,-63.9039,78.85,89,75,3.44
595,Rabo De Peixe,PT,2022-10-25 15:46:29,37.8,-25.5833,68.27,86,20,17.27
596,Hofn,IS,2022-10-25 15:46:30,64.2539,-15.2082,41.92,83,100,19.51
597,Callaway,US,2022-10-25 15:46:31,30.153,-85.5699,82.98,73,0,18.41
598,Katherine,AU,2022-10-25 15:46:33,-14.4667,132.2667,88.12,58,9,8.05
599,Eureka,US,2022-10-25 15:45:10,40.8021,-124.1637,51.21,89,74,3.36
600,Peniche,PT,2022-10-25 15:42:27,39.3558,-9.3811,72.28,83,34,16.93
601,Ginda,IN,2022-10-25 15:46:34,30.6945,78.4932,52.34,51,0,6.82
602,Funtua,NG,2022-10-25 15:46:34,11.5233,7.3081,86.4,29,96,9.33
603,Aiquile,BO,2022-10-25 15:46:35,-18.2041,-65.1807,78.31,34,1,8.68
604,Mozarlandia,BR,2022-10-25 15:46:35,-14.7447,-50.5706,94.77,37,18,2.24
605,Broken Hill,AU,2022-10-25 15:46:36,-31.95,141.4333,61.86,65,98,5.01
606,Sukhumi,GE,2022-10-25 15:44:18,43.0033,41.0153,56.41,79,49,4.68
607,Aksha,RU,2022-10-25 15:46:37,50.2814,113.2867,27.01,51,3,10.07
608,Lac Du Bonnet,CA,2022-10-25 15:46:37,50.2536,-96.0612,33.87,74,100,11.05
609,Severodvinsk,RU,2022-10-25 15:46:38,64.5635,39.8302,32.11,88,10,7.7
610,Stornoway,GB,2022-10-25 15:46:39,58.2093,-6.3865,53.92,94,75,17.27
611,Saint-Leu,RE,2022-10-25 15:46:39,-21.15,55.2833,72.46,78,30,2.39
612,Kamina,CD,2022-10-25 15:46:40,-8.7386,24.9906,77.7,45,99,2.44
613,Stokmarknes,NO,2022-10-25 15:46:41,68.5646,14.9108,39.16,64,0,6.91
614,Soyo,AO,2022-10-25 15:46:42,-6.1349,12.3689,79.56,81,82,10.22
615,Baturaja,ID,2022-10-25 15:46:44,-4.1333,104.1667,74.14,96,100,2.01
616,Ostersund,SE,2022-10-25 15:46:44,63.1792,14.6357,39.65,100,75,10.36
617,Mana,GF,2022-10-25 15:46:45,5.6592,-53.7767,79.14,82,100,4.61
618,Praia,CV,2022-10-25 15:46:45,14.9215,-23.5087,86.54,62,75,13.8
619,Lazaro Cardenas,MX,2022-10-25 15:46:46,17.9583,-102.2,82.51,76,20,0.87
620,Kaka,TM,2022-10-25 15:46:46,37.3482,59.6143,63.61,51,42,8.12
621,Vestmannaeyjar,IS,2022-10-25 15:46:47,63.4427,-20.2734,45.59,81,100,17.27
622,Omboue,GA,2022-10-25 15:46:47,-1.5746,9.2618,80.28,75,58,7.65
623,College,US,2022-10-25 15:46:07,64.8569,-147.8028,22.21,91,100,4.61
624,Niles,US,2022-10-25 15:42:38,42.0189,-87.8028,60.58,95,100,5.01
625,Arman,RU,2022-10-25 15:46:49,59.7,150.1667,24.37,93,100,3.8
626,Brae,GB,2022-10-25 15:46:50,60.3964,-1.353,52.54,90,92,10.87
627,Sur,OM,2022-10-25 15:46:50,22.5667,59.5289,81.18,52,0,2.01
628,Purgstall,AT,2022-10-25 15:46:51,48.0584,15.1348,58.55,89,17,1.57
629,Chanal,MX,2022-10-25 15:46:51,16.7167,-92.4,71.46,50,95,1.66
630,Evans,US,2022-10-25 15:42:06,33.5337,-82.1307,72.03,54,0,1.99
631,Ilo,PE,2022-10-25 15:46:52,-17.6394,-71.3375,67.06,64,40,13.8
632,Mendoza,AR,2022-10-25 15:46:53,-32.8908,-68.8272,78.33,36,20,9.22
633,Preston,GB,2022-10-25 15:46:53,53.7667,-2.7167,61.66,72,20,10.36
634,Puerto Madryn,AR,2022-10-25 15:46:54,-42.7692,-65.0385,64.71,40,74,13.22
635,Qui Nhon,VN,2022-10-25 15:46:54,13.7667,109.2333,76.53,90,100,8.21
636,Yenagoa,NG,2022-10-25 15:46:54,4.9247,6.2642,80.13,84,100,6.08
637,Santa Ana,US,2022-10-25 15:45:51,33.7456,-117.8678,72.1,46,0,3.44
638,Mlonggo,ID,2022-10-25 15:47:55,-6.5333,110.7,78.06,86,97,4.25
639,Aiken,US,2022-10-25 15:46:20,33.5835,-81.5998,73.11,52,0,0.0
640,Ciudad Guayana,VE,2022-10-25 15:47:56,8.3533,-62.6528,89.53,64,97,2.08
641,Vila Franca Do Campo,PT,2022-10-25 15:47:56,37.7167,-25.4333,69.19,61,100,14.0
642,Uray,RU,2022-10-25 15:47:57,60.1247,64.7758,30.09,86,13,6.29
643,Quatre Cocos,MU,2022-10-25 15:47:58,-20.2078,57.7625,73.51,70,0,11.72
644,Tshikapa,CD,2022-10-25 15:47:58,-6.4167,20.8,80.76,71,89,6.93
645,Olinda,BR,2022-10-25 15:47:58,-8.0089,-34.8553,82.13,65,75,12.66
646,Zemio,CF,2022-10-25 15:48:00,5.0314,25.1361,70.5,92,100,1.39
647,Verkhnyaya Inta,RU,2022-10-25 15:48:00,65.9811,60.3094,22.96,97,99,5.23
648,Jobabo,CU,2022-10-25 15:48:01,20.9692,-76.2994,82.42,58,24,3.69
649,Bambanglipuro,ID,2022-10-25 15:48:01,-7.95,110.2833,77.65,83,100,5.32
650,Matay,EG,2022-10-25 15:48:01,28.419,30.7792,77.11,45,100,6.73
651,Sembe,CG,2022-10-25 15:48:02,1.6481,14.5806,75.88,95,94,1.57
652,Amapa,BR,2022-10-25 15:48:02,1.0,-52.0,97.68,31,85,4.12
653,Quimper,FR,2022-10-25 15:46:40,48.0,-4.1,63.18,88,100,13.8
654,Oeiras,BR,2022-10-25 15:48:03,-7.0253,-42.1311,87.58,50,97,1.36
655,Meulaboh,ID,2022-10-25 15:48:04,4.1363,96.1285,78.42,86,100,3.76
656,Anahuac,MX,2022-10-25 15:48:05,27.2333,-100.15,69.33,25,0,14.07
657,Ukiah,US,2022-10-25 15:48:05,39.1502,-123.2078,56.37,91,0,0.0
658,Tutoia,BR,2022-10-25 15:45:26,-2.7619,-42.2744,85.84,65,68,15.3
659,Necochea,AR,2022-10-25 15:47:47,-38.5473,-58.7368,71.73,58,100,5.19
660,Yizheng,CN,2022-10-25 15:48:06,24.6706,103.4296,54.57,96,11,3.87
661,Mago,RU,2022-10-25 15:48:07,53.2514,140.1822,31.05,72,62,2.48
662,Windhoek,NA,2022-10-25 15:45:12,-22.5594,17.0832,90.09,14,75,6.91
663,Coihaique,CL,2022-10-25 15:48:08,-45.5752,-72.0662,59.61,67,75,4.61
664,Tommot,RU,2022-10-25 15:48:08,58.9564,126.2925,24.93,86,99,10.29
665,Kropotkin,RU,2022-10-25 15:48:09,45.4375,40.5756,56.17,71,100,2.35
666,Poum,NC,2022-10-25 15:48:09,-20.2333,164.0167,74.8,85,89,13.87
667,Kongoussi,BF,2022-10-25 15:48:10,13.3258,-1.5347,98.91,14,19,9.17
668,Jiexiu,CN,2022-10-25 15:48:12,37.0244,111.9125,56.57,54,100,3.18
669,Glendive,US,2022-10-25 15:48:12,47.1053,-104.7125,41.49,75,0,14.97
670,Kuala Pilah,MY,2022-10-25 15:48:13,2.7389,102.2487,76.19,92,100,1.99
671,Zyryanka,RU,2022-10-25 15:48:13,65.75,150.85,7.41,96,100,7.87
672,Porangatu,BR,2022-10-25 15:48:14,-13.4408,-49.1486,97.57,29,72,0.65
673,Nadapuram,IN,2022-10-25 15:48:15,11.7,75.6667,74.23,83,6,3.87
674,Torres,BR,2022-10-25 15:48:15,-29.3353,-49.7269,70.83,61,23,11.56
675,Robore,BO,2022-10-25 15:48:16,-18.3333,-59.75,89.69,55,20,0.0
676,Ippy,CF,2022-10-25 15:48:16,6.2679,21.2247,77.5,77,100,3.89
677,Sovetsk,RU,2022-10-25 15:48:17,55.0839,21.8785,51.31,95,55,5.7
678,Takab,IR,2022-10-25 15:48:17,36.4009,47.1133,54.1,49,0,3.36
679,Coahuayana,MX,2022-10-25 15:48:18,18.7333,-103.6833,83.61,74,37,2.15
680,Aqtobe,KZ,2022-10-25 15:47:26,50.2797,57.2072,42.89,93,100,0.0
681,Christchurch,NZ,2022-10-25 15:48:19,-43.5333,172.6333,45.95,90,13,3.44
682,Faanui,PF,2022-10-25 15:48:19,-16.4833,-151.75,79.52,79,100,21.3
683,Ambon,ID,2022-10-25 15:48:20,-3.6954,128.1814,78.94,94,20,6.91
684,Labuhan,ID,2022-10-25 15:48:20,-6.8844,112.2051,78.75,82,100,14.74
685,Vuktyl,RU,2022-10-25 15:49:21,63.8567,57.3094,29.39,92,99,9.75
686,Ostrovnoy,RU,2022-10-25 15:49:22,68.0531,39.5131,31.26,84,60,12.8
687,Topchikha,RU,2022-10-25 15:49:22,52.8192,83.1185,31.62,53,0,4.81
688,Srimushnam,IN,2022-10-25 15:49:23,11.4,79.4167,78.46,68,36,3.91
689,Molokovo,RU,2022-10-25 15:49:23,58.1661,36.7628,32.61,84,33,5.06
690,Gusino,RU,2022-10-25 15:49:24,54.7244,31.368,44.73,87,100,8.21
691,Swindon,GB,2022-10-25 15:49:24,51.558,-1.7812,61.7,81,20,8.05
692,Mumford,GH,2022-10-25 15:49:25,5.2618,-0.759,81.75,76,64,10.02
693,Jalu,LY,2022-10-25 15:49:25,29.0331,21.5482,77.18,36,0,8.66
694,Harper,LR,2022-10-25 15:49:26,4.375,-7.7169,81.05,79,94,7.38
695,Sukumo,JP,2022-10-25 15:49:26,32.9333,132.7333,52.7,77,4,3.74
696,Deqing,CN,2022-10-25 15:49:28,30.5448,119.9599,56.17,79,100,3.38
697,Armizonskoye,RU,2022-10-25 15:49:28,55.9461,67.6736,35.4,97,100,8.12
698,Gamba,GA,2022-10-25 15:49:29,-2.65,10.0,80.24,78,97,8.66
699,Manzanillo,CU,2022-10-25 15:48:28,20.3433,-77.1167,83.91,59,0,5.48
700,Hastings,GB,2022-10-25 15:49:30,50.8552,0.5729,62.35,76,96,10.67
701,Phanom Thuan,TH,2022-10-25 15:49:30,14.1303,99.6986,78.03,80,93,4.18
702,Nieves,PH,2022-10-25 15:49:31,15.3274,120.9485,78.31,89,53,3.36
703,Areia Branca,BR,2022-10-25 15:49:32,-4.9561,-37.1369,93.4,56,55,19.19
704,Tezu,IN,2022-10-25 15:49:33,27.9167,96.1667,69.13,99,90,2.35
705,Rafraf,TN,2022-10-25 15:49:33,37.1904,10.1837,80.92,55,99,7.72
706,Fort Nelson,CA,2022-10-25 15:49:34,58.8053,-122.7002,17.19,98,40,2.3
707,Berezovyy,RU,2022-10-25 15:49:34,51.6667,135.7,32.25,63,24,4.34
708,Ust-Ilimsk,RU,2022-10-25 15:49:35,58.0006,102.6619,29.48,68,94,9.08
709,Phalodi,IN,2022-10-25 15:49:35,27.1333,72.3667,81.23,20,0,6.62
710,Kosh-Agach,RU,2022-10-25 15:49:36,50.0,88.6667,22.17,37,0,5.17
711,Dubbo,AU,2022-10-25 15:49:36,-32.25,148.6167,60.93,88,75,3.44
712,Zyryanskoye,RU,2022-10-25 15:49:37,56.8306,86.6258,31.68,68,38,11.52
713,Tarko-Sale,RU,2022-10-25 15:49:38,64.9225,77.785,31.91,99,100,7.94
714,Llanes,ES,2022-10-25 15:49:38,43.4198,-4.7549,74.89,61,73,8.08
715,Kadnikov,RU,2022-10-25 15:49:39,59.5022,40.338,30.96,79,9,1.28
716,Vostok,RU,2022-10-25 15:49:39,46.4856,135.8833,27.54,65,10,4.76
717,Huanren,CN,2022-10-25 15:49:39,41.2647,125.3667,38.57,80,0,5.5
718,Clearlake,US,2022-10-25 15:49:41,38.9582,-122.6264,58.17,66,43,2.77
719,Beyla,GN,2022-10-25 15:49:41,8.6833,-8.6333,83.61,59,44,5.12
720,Aykhal,RU,2022-10-25 15:49:41,66.0,111.5,15.4,94,81,16.69
721,Shubarkuduk,KZ,2022-10-25 15:49:42,49.1447,56.4872,47.01,94,100,12.86
722,Rafsanjan,IR,2022-10-25 15:49:42,30.4067,55.9939,72.91,14,1,3.02
723,Grand Island,US,2022-10-25 15:47:57,40.925,-98.342,49.23,58,0,8.05
724,Kenora,CA,2022-10-25 15:44:56,49.8167,-94.4337,32.97,93,75,16.11
725,Mirnyy,RU,2022-10-25 15:49:43,62.5353,113.9611,24.24,92,98,8.99
726,Punta,PH,2022-10-25 15:49:44,8.9897,125.34,78.28,86,100,3.56
727,Whitehorse,CA,2022-10-25 15:49:44,60.7161,-135.0538,18.37,73,100,8.05
728,Skelleftea,SE,2022-10-25 15:49:45,64.7507,20.9528,33.01,100,20,3.44
729,Kutum,SD,2022-10-25 15:49:45,14.2,24.6667,80.44,19,2,6.4
730,Abu Zabad,SD,2022-10-25 15:49:46,12.35,29.25,84.87,23,3,7.9
731,Viedma,AR,2022-10-25 15:46:35,-40.8135,-62.9967,82.69,18,100,6.71
732,Poltavka,RU,2022-10-25 15:49:47,54.3663,71.7632,32.7,77,100,9.69
733,Kirovskiy,RU,2022-10-25 15:50:48,45.0917,133.5136,34.36,64,15,5.99
734,Nantucket,US,2022-10-25 15:50:48,41.2835,-70.0995,69.91,99,100,6.91
735,Inhambane,MZ,2022-10-25 15:50:49,-23.865,35.3833,82.38,74,20,14.0
736,Colchester,GB,2022-10-25 15:50:50,51.8892,0.9042,61.27,82,78,11.1
737,Perth,AU,2022-10-25 15:47:49,-31.9333,115.8333,56.66,87,20,5.75
738,Tikapur,NP,2022-10-25 15:50:51,28.5,81.1333,66.07,71,0,4.79
739,Dalvik,IS,2022-10-25 15:50:51,65.9702,-18.5286,39.13,91,85,4.65
740,Kitale,KE,2022-10-25 15:50:52,1.0157,35.0062,62.1,71,59,2.62
741,Santa Lucia,ES,2022-10-25 15:50:52,27.9117,-15.5407,69.12,73,20,16.11
742,Balingasay,PH,2022-10-25 15:50:53,16.3573,119.8564,81.55,73,77,8.72
743,Harrogate,GB,2022-10-25 15:50:53,53.9908,-1.5373,59.16,76,40,6.91
744,Kyzyl-Suu,KG,2022-10-25 15:50:54,42.3414,78.0056,44.51,55,46,6.62
745,Nakskov,DK,2022-10-25 15:50:54,54.8373,11.1284,58.1,85,37,19.51
746,Kpandu,GH,2022-10-25 15:50:55,6.9954,0.2931,84.7,72,96,4.16
747,Atakpame,TG,2022-10-25 15:50:56,7.5333,1.1333,87.06,60,99,4.32
748,San Jose,US,2022-10-25 15:49:02,37.3394,-121.895,59.92,73,20,1.99
749,Ekangala,ZA,2022-10-25 15:50:57,-25.6962,28.7492,82.29,24,67,10.74
750,Novosysoyevka,RU,2022-10-25 15:50:57,44.235,133.3642,31.03,65,2,2.28
751,Kongolo,CD,2022-10-25 15:50:58,-5.3833,27.0,84.2,50,92,1.99
752,Makakilo City,US,2022-10-25 15:50:58,21.3469,-158.0858,77.32,78,0,9.22
753,Northam,GB,2022-10-25 15:51:00,51.0333,-4.2167,59.61,90,81,16.6
754,Malabon,PH,2022-10-25 15:51:01,15.6361,119.9379,78.91,78,100,4.05
755,Shunyi,CN,2022-10-25 15:51:02,40.125,116.6453,49.95,87,2,2.24
756,Scarborough,GB,2022-10-25 15:51:02,54.2797,-0.4044,58.57,81,74,1.99
757,Aripuana,BR,2022-10-25 15:51:03,-9.1667,-60.6333,71.29,99,100,4.38
758,Novobirilyussy,RU,2022-10-25 15:51:03,56.9514,90.6661,30.61,72,21,7.11
759,San Rafael Del Sur,NI,2022-10-25 15:51:04,11.8485,-86.4384,83.37,67,100,3.42
760,Mazamari,PE,2022-10-25 15:51:04,-11.3258,-74.5308,90.01,49,94,0.98
761,Atherton,GB,2022-10-25 15:51:05,53.5237,-2.4935,61.21,78,100,4.0
762,Palmer,US,2022-10-25 15:46:36,42.1584,-72.3287,66.78,86,100,1.01
763,Charkhi Dadri,IN,2022-10-25 15:51:06,28.6,76.2667,78.21,24,1,2.91
764,Nouna,BF,2022-10-25 15:51:06,12.7333,-3.8667,98.28,16,40,10.0
765,Columbus,US,2022-10-25 15:48:15,39.9612,-82.9988,72.88,49,75,9.22
766,Hami,CN,2022-10-25 15:51:08,42.8,93.45,53.17,35,47,4.7
767,Lazi,UA,2022-10-25 15:51:11,48.0667,24.2333,53.92,98,100,2.42
768,Ghanzi,BW,2022-10-25 15:51:12,-21.5667,21.7833,89.44,23,83,13.47
769,Lerwick,GB,2022-10-25 15:51:13,60.1545,-1.1494,53.6,89,92,10.96
770,Taketa,JP,2022-10-25 15:51:13,32.9652,131.3785,47.79,88,91,2.04
771,Vega De Alatorre,MX,2022-10-25 15:51:14,20.0333,-96.6333,82.45,78,13,10.56
772,Trairi,BR,2022-10-25 15:48:26,-3.2778,-39.2689,87.12,55,44,16.33
773,Xuchang,CN,2022-10-25 15:51:15,34.0167,113.8167,62.26,44,100,7.11
774,Mnogovershinnyy,RU,2022-10-25 15:50:49,53.9353,139.9242,27.37,77,62,3.53
775,Bilibino,RU,2022-10-25 15:51:16,68.0546,166.4372,-15.88,98,21,4.21
776,Siocon,PH,2022-10-25 15:51:17,7.7061,122.1353,77.92,87,91,0.92
777,Dzaoudzi,YT,2022-10-25 15:51:18,-12.7887,45.2699,78.69,73,0,10.36
778,Along,IN,2022-10-25 15:51:19,28.1667,94.7667,64.87,98,71,1.3
779,Mawlaik,MM,2022-10-25 15:51:20,23.6333,94.4167,71.13,100,81,2.37
780,Saint-Louis,SN,2022-10-25 15:52:21,16.3333,-15.0,92.84,35,96,9.33
781,Jasper,US,2022-10-25 15:52:06,37.2001,-94.3502,48.0,85,100,11.5
782,Cortez,US,2022-10-25 15:49:52,37.3489,-108.5859,39.04,69,0,6.91
783,Kortkeros,RU,2022-10-25 15:52:22,61.8106,51.5806,32.18,93,26,5.21
784,Omsk,RU,2022-10-25 15:50:07,55.0,73.4,35.49,59,0,7.0
785,Waipawa,NZ,2022-10-25 15:52:22,-41.4122,175.5153,40.08,89,5,5.68
786,Gazojak,TM,2022-10-25 15:52:23,41.1875,61.4036,51.35,77,64,7.09
787,Ahuimanu,US,2022-10-25 15:52:24,21.4447,-157.8378,78.51,80,20,9.22
788,Vila,PT,2022-10-25 15:52:24,42.0304,-8.1588,54.48,90,42,9.57
789,Aksu,CN,2022-10-25 15:52:25,41.1231,80.2644,53.69,29,5,7.47
790,Huambo,AO,2022-10-25 15:52:25,-12.7761,15.7392,65.48,78,91,4.76
791,Lichuan,CN,2022-10-25 15:52:26,30.3,108.85,51.57,89,100,2.75
792,Turochak,RU,2022-10-25 15:52:28,52.2576,87.1224,28.89,62,0,1.86
793,Hokitika,NZ,2022-10-25 15:52:28,-42.7167,170.9667,50.04,90,100,3.04
794,Majene,ID,2022-10-25 15:52:29,-3.5403,118.9707,79.47,85,28,2.53
